"","ID_Year","Region","Site.Lat","Drought","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period"
"1","S02_2014","3.South","32.9_S02","D",87,201.603206412826,0.191923076923077,6.39013110333333,0.720946445333333,"Peak"
"2","S02_2014","3.South","32.9_S02","D",97,262.316666666667,0.2,12.7239395333333,0.554848788,"Peak"
"3","S02_2014","3.South","32.9_S02","W",93,318.134490238612,0.170740740740741,9.33440165133333,0.453797760333333,"Peak"
"4","S02_2014","3.South","32.9_S02","W",90,215.113122171946,0.27625,5.820800557,0.653259168666667,"Peak"
"5","S02_2014","3.South","32.9_S02","D",96,184.086294416244,0.254193548387097,7.87412207733333,0.260412678333333,"Peak"
"6","S02_2014","3.South","32.9_S02","W",95,272.156862745098,0.139090909090909,12.0601729133333,0.665579471333333,"Peak"
"7","S02_2014","3.South","32.9_S02","W",97,225.266272189349,0.195,15.94187535,0.835919675333333,"Peak"
"8","S02_2014","3.South","32.9_S02","D",98,269.357021996616,0.173823529411765,8.817329632,0.558942673,"Peak"
"9","S02_2014","3.South","32.9_S02","D",91,269.888143176734,0.159642857142857,9.96797378066667,0.374165602666667,"Peak"
"10","S02_2014","3.South","32.9_S02","W",101,271.722222222222,0.156521739130435,13.57576004,0.77509523,"Peak"
"11","S02_2014","3.South","32.9_S02","W",103,264.777183600713,0.193448275862069,9.110144118,0.522071451,"Peak"
"12","S02_2014","3.South","32.9_S02","D",97,190.821018062397,0.179117647058824,18.2077488266667,0.675584852666667,"Peak"
"13","S02_2014","3.South","32.9_S02","D",87,185,0.253333333333333,14.1459447866667,0.321049115666667,"Peak"
"14","S02_2014","3.South","32.9_S02","W",85,246.535211267606,0.1775,12.4398666266667,0.622450881333333,"Peak"
"15","S02_2014","3.South","32.9_S02","W",88,244.62915601023,0.186190476190476,11.53003253,0.748744114666667,"Peak"
"16","S02_2014","3.South","32.9_S02","D",97,185.862457722661,0.227435897435897,13.60013277,0.348325433666667,"Peak"
"17","S02_2014","3.South","32.9_S02","D",96,293.375262054507,0.1490625,11.4521881966667,0.307731124333333,"Peak"
"18","S02_2014","3.South","32.9_S02","W",96,265.089285714286,0.1568,7.152178149,0.241043182,"Peak"
"19","S02_2014","3.South","32.9_S02","D",90,272.386634844869,0.1676,20.0564484,0.756758838,"Peak"
"20","S02_2014","3.South","32.9_S02","D",106,233.583441138422,0.234242424242424,10.2701798566667,0.194940105,"Peak"
"21","S02_2014","3.South","32.9_S02","W",93,245.595463137996,0.2116,9.58348227366667,0.593434186,"Peak"
"22","S02_2014","3.South","32.9_S02","D",99,338.946015424165,0.125483870967742,17.15018357,0.630957188333333,"Peak"
"23","S02_2014","3.South","32.9_S02","D",92,288.084677419355,0.165333333333333,12.63910918,0.468752387666667,"Peak"
"24","S02_2014","3.South","32.9_S02","D",95,184.489208633093,0.231666666666667,15.2668423166667,0.773863531333333,"Peak"
"25","S02_2014","3.South","32.9_S02","D",94,203.04897314376,0.243461538461538,7.470326896,0.241624742666667,"Peak"
"26","S02_2014","3.South","32.9_S02","W",98,240.056417489422,0.186578947368421,12.0560927066667,0.624429292666667,"Peak"
"27","S02_2014","3.South","32.9_S02","D",99,194.569832402235,0.235526315789474,9.37802475033333,0.126540313666667,"Peak"
"28","S02_2014","3.South","32.9_S02","W",89,261.053984575835,0.204736842105263,11.1287586423333,0.583540755,"Peak"
"29","S02_2014","3.South","32.9_S02","W",88,211.276595744681,0.222631578947368,10.19992592,0.443337309666667,"Peak"
"30","S02_2014","3.South","32.9_S02","D",99,287.831541218638,0.150810810810811,18.0385611733333,0.655488019,"Peak"
"31","S02_2014","3.South","32.9_S02","D",104,316.219686162625,0.17525,2.58096082533333,0.0177266876666667,"Peak"
"32","S02_2014","3.South","32.9_S02","W",84,244,0.170588235294118,9.85712380766667,0.416061656666667,"Peak"
"33","S02_2014","3.South","32.9_S02","W",102,302.511111111111,0.204545454545455,12.00706048,0.664629000666667,"Peak"
"34","S07_2014","3.South","34.3_S07","D",94,278.75,0.1425,16.1099860433333,0.846236169333333,"Peak"
"35","S07_2014","3.South","34.3_S07","D",90,263.970588235294,0.174358974358974,10.3689116966667,0.374201326333333,"Peak"
"36","S07_2014","3.South","34.3_S07","W",93,244.169278996865,0.1595,15.5508964466667,0.494002901666667,"Peak"
"37","S07_2014","3.South","34.3_S07","W",100,269.600997506234,0.2005,12.3948035033333,0.671052828666667,"Peak"
"38","S07_2014","3.South","34.3_S07","D",82,148.207381370826,0.258636363636364,3.46935147166667,0.0664020803333333,"Peak"
"39","S07_2014","3.South","34.3_S07","W",85,222.805194805195,0.175,14.1132746366667,0.681380636666667,"Peak"
"40","S07_2014","3.South","34.3_S07","W",95,180.594855305466,0.239230769230769,7.98925714,0.173340602,"Peak"
"41","S07_2014","3.South","34.3_S07","D",91,256.738703339882,0.130512820512821,12.4039919666667,0.526628071,"Peak"
"42","S07_2014","3.South","34.3_S07","D",88,197.650429799427,0.166190476190476,13.49681197,0.47360948,"Peak"
"43","S07_2014","3.South","34.3_S07","W",101,217.342256214149,0.193703703703704,17.6810262733333,0.486646906,"Peak"
"44","S07_2014","3.South","34.3_S07","W",94,323.419483101392,0.152424242424242,18.9811408366667,0.842295979666667,"Peak"
