"","ID_Year","Region","Site.Lat","Drought","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period"
"1","S15_2010","1.North","43.4_S15","D",105,504.021739130435,0.092,15.9741448833333,0.576197384,"Pre"
"2","S15_2010","1.North","43.4_S15","W",90,204.237804878049,0.211612903225806,10.0720526966667,0.226608686333333,"Pre"
"3","S15_2010","1.North","43.4_S15","D",102,287.308868501529,0.155714285714286,14.18349766,0.593159836666667,"Pre"
"4","S15_2010","1.North","43.4_S15","D",94,216.041055718475,0.200588235294118,14.6443442333333,0.471308539333333,"Pre"
"5","S15_2010","1.North","43.4_S15","W",106,244.63768115942,0.1725,13.4158298633333,0.250274846666667,"Pre"
"6","S15_2010","1.North","43.4_S15","W",105,374.105011933174,0.110263157894737,19.3984837633333,0.365532075,"Pre"
"7","S15_2010","1.North","43.4_S15","D",84,180.366972477064,0.167692307692308,12.4419068733333,0.567727191333333,"Pre"
"8","S15_2010","1.North","43.4_S15","W",82,168.695652173913,0.1725,10.4579878633333,0.136582694,"Pre"
"9","S15_2010","1.North","43.4_S15","W",106,413.52,0.113636363636364,10.0105134533333,0.152797401333333,"Pre"
"10","S15_2010","1.North","43.4_S15","D",91,319.96855345912,0.176666666666667,11.45095606,0.266415069666667,"Pre"
"11","S15_2010","1.North","43.4_S15","W",89,266.135135135135,0.176190476190476,8.95107426033333,0.232172156,"Pre"
"12","S15_2010","1.North","43.4_S15","W",97,200.390625,0.256,11.0703404233333,0.232223303666667,"Pre"
"13","S15_2010","1.North","43.4_S15","D",91,270.925666199158,0.198055555555556,10.3923157973333,0.311622972,"Pre"
"14","S15_2010","1.North","43.4_S15","D",96,202.516556291391,0.283125,11.9924689566667,0.316016564,"Pre"
"15","S15_2010","1.North","43.4_S15","W",103,232.209302325581,0.172,14.6099096,0.610705260333333,"Pre"
"16","S15_2010","1.North","43.4_S15","D",87,282.387096774194,0.155,16.4301404566667,0.546384967333333,"Pre"
"17","S15_2010","1.North","43.4_S15","D",81,163.174157303371,0.254285714285714,7.883685146,0.097602147,"Pre"
"18","S15_2010","1.North","43.4_S15","W",89,233.692946058091,0.160666666666667,13.9831573633333,0.447071609666667,"Pre"
"19","S15_2010","1.North","43.4_S15","W",87,206.898954703833,0.239166666666667,9.658827319,0.265221181,"Pre"
"20","S15_2010","1.North","43.4_S15","D",102,313.471698113208,0.1325,19.7075280266667,0.782419037333333,"Pre"
"21","S15_2010","1.North","43.4_S15","D",106,330.860215053763,0.1488,17.02475011,0.405664832666667,"Pre"
"22","S15_2010","1.North","43.4_S15","W",88,165.416666666667,0.153333333333333,14.3138622733333,0.492821061333333,"Pre"
"23","S15_2010","1.North","43.4_S15","W",91,201.931034482759,0.271875,16.4014814266667,0.791802565333333,"Pre"
"24","S15_2010","1.North","43.4_S15","D",101,249.115646258503,0.21,8.216663826,0.541563692333333,"Pre"
"25","S15_2010","1.North","43.4_S15","D",99,263.188602442334,0.216764705882353,9.752304382,0.491162690333333,"Pre"
"26","S15_2010","1.North","43.4_S15","W",86,213.068035943517,0.2434375,9.647955481,0.319916509666667,"Pre"
"27","S15_2010","1.North","43.4_S15","D",87,311.242937853107,0.189642857142857,9.96083185466667,0.470845824666667,"Pre"
"28","S15_2010","1.North","43.4_S15","D",97,260,0.222962962962963,6.10253224533333,0.0706729313333333,"Pre"
"29","S15_2010","1.North","43.4_S15","W",88,336.709511568123,0.149615384615385,9.76450436366667,0.404931953666667,"Pre"
"30","S15_2010","1.North","43.4_S15","W",91,186.418918918919,0.246666666666667,9.87432462066667,0.598498606333333,"Pre"
"31","S16_2010","1.North","41.8_S16","D",94,230.102389078498,0.225384615384615,9.783615106,0.176689015333333,"Pre"
"32","S16_2010","1.North","41.8_S16","W",89,192.476780185758,0.307619047619048,13.04229748,0.576767048,"Pre"
"33","S16_2010","1.North","41.8_S16","W",102,225.7,0.216216216216216,11.5416797333333,0.584127309666667,"Pre"
"34","S16_2010","1.North","41.8_S16","D",104,373.239436619718,0.122413793103448,10.4699464766667,0.524684467666667,"Pre"
"35","S16_2010","1.North","41.8_S16","W",101,228.353474320242,0.194705882352941,14.46543268,0.581065997,"Pre"
"36","S16_2010","1.North","41.8_S16","W",97,226.421636615811,0.248620689655172,8.400897837,0.160124778666667,"Pre"
"37","S16_2010","1.North","41.8_S16","D",105,374.498141263941,0.141578947368421,13.4722257266667,0.434352425333333,"Pre"
"38","S16_2010","1.North","41.8_S16","D",86,207.053231939163,0.276842105263158,11.27481733,0.508505234666667,"Pre"
"39","S16_2010","1.North","41.8_S16","W",93,195.486618004866,0.195714285714286,12.0387828766667,0.368368605,"Pre"
"40","S16_2010","1.North","41.8_S16","W",102,237.090352220521,0.192058823529412,10.6120752466667,0.614906082333333,"Pre"
"41","S16_2010","1.North","41.8_S16","D",92,405.515151515152,0.103125,12.67820147,0.563802633333333,"Pre"
"42","S16_2010","1.North","41.8_S16","D",107,317.243735763098,0.1756,13.98896101,0.585452988666667,"Pre"
"43","S16_2010","1.North","41.8_S16","W",91,268.190045248869,0.1768,13.4959881766667,0.687278042666667,"Pre"
"44","S16_2010","1.North","41.8_S16","D",104,212.904841402337,0.193225806451613,10.7208059366667,0.671039127,"Pre"
"45","S16_2010","1.North","41.8_S16","W",110,336.446991404011,0.120344827586207,16.83669469,0.631233806,"Pre"
"46","S16_2010","1.North","41.8_S16","D",99,297.844155844156,0.148076923076923,15.6682863766667,0.450204942666667,"Pre"
