"","ID_Year","Region","Site.Lat","Drought","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period"
"48","S16_2016","1.North","41.8_S16","D",110,341.29746835443,0.1264,11.3227701933333,0.427175349333333,"Peak"
"49","S16_2016","1.North","41.8_S16","W",87,219.100204498978,0.212608695652174,9.362289363,0.809277069333333,"Peak"
"50","S16_2016","1.North","41.8_S16","W",97,324.065934065934,0.165454545454545,12.6460371933333,0.675682541,"Peak"
"51","S16_2016","1.North","41.8_S16","D",87,219.636118598383,0.247333333333333,11.1630179335,0.331337337166667,"Peak"
"52","S16_2016","1.North","41.8_S16","W",91,176.203554119548,0.257916666666667,12.9774561133333,0.301268903,"Peak"
"53","S16_2016","1.North","41.8_S16","W",102,164.072727272727,0.2578125,11.88066695,0.18516515,"Peak"
"54","S16_2016","1.North","41.8_S16","D",92,270.905172413793,0.201739130434783,8.83938677066667,0.174863373,"Peak"
"55","S16_2016","1.North","41.8_S16","W",104,263.040152963671,0.149428571428571,15.02550372,0.642832524666667,"Peak"
"56","S16_2016","1.North","41.8_S16","D",108,342.326732673267,0.14093023255814,11.8023290033333,0.290352249,"Peak"
"57","S16_2016","1.North","41.8_S16","W",112,341.793611793612,0.135666666666667,15.9739752866667,0.665967170333333,"Peak"
"58","S16_2016","1.North","41.8_S16","D",84,273.175074183976,0.1685,17.82780704,0.590704344666667,"Peak"
"59","S16_2016","1.North","41.8_S16","D",86,218.953488372093,0.245714285714286,6.27962187433333,0.132998381,"Peak"
"60","S16_2016","1.North","41.8_S16","W",98,276.602687140115,0.168064516129032,11.3158742433333,0.392361639666667,"Peak"
"61","S16_2016","1.North","41.8_S16","D",105,364.256926952141,0.147037037037037,15.5168758833333,0.643418446,"Peak"
"62","S16_2016","1.North","41.8_S16","D",92,259.463722397476,0.211333333333333,7.87509092766667,0.108925125666667,"Peak"
"63","S16_2016","1.North","41.8_S16","W",93,201.976744186047,0.258,10.7467437633333,0.302719322666667,"Peak"
"64","S16_2016","1.North","41.8_S16","W",96,215.58886509636,0.245789473684211,9.31289066833333,0.248532972666667,"Peak"
"65","S17_2015","1.North","41.7_S17","D",107,184.375,0.242962962962963,10.22934866,0.366047918333333,"Peak"
"66","S17_2015","1.North","41.7_S17","W",102,213.865450399088,0.21390243902439,12.6253141933333,0.412945383666667,"Peak"
"67","S17_2015","1.North","41.7_S17","D",96,259.704724409449,0.181428571428571,13.5635081333333,0.644610305333333,"Peak"
"68","S17_2015","1.North","41.7_S17","D",91,218.899755501222,0.227222222222222,8.212360891,0.186234508666667,"Peak"
"69","S17_2015","1.North","41.7_S17","W",100,217.140740740741,0.192857142857143,10.14280878,0.269743677666667,"Peak"
"70","S17_2015","1.North","41.7_S17","W",103,226.9176882662,0.190333333333333,14.7306050433333,0.523601803,"Peak"
"71","S17_2015","1.North","41.7_S17","D",103,125.148986889154,0.254242424242424,15.4676474866667,0.452599333,"Peak"
"72","S17_2015","1.North","41.7_S17","D",88,180.052356020942,0.23875,8.04849370566667,0.284529542666667,"Peak"
"73","S17_2015","1.North","41.7_S17","W",90,151.446613088404,0.2721875,12.83197195,0.290754902,"Peak"
"74","S17_2015","1.North","41.7_S17","D",95,247.979452054795,0.176969696969697,13.15422528,0.445942446,"Peak"
"75","S17_2015","1.North","41.7_S17","D",104,319.354207436399,0.138108108108108,12.8560565566667,0.382211952,"Peak"
"76","S17_2015","1.North","41.7_S17","W",108,270.36023054755,0.157727272727273,19.66681949,0.582028291333333,"Peak"
"77","S17_2015","1.North","41.7_S17","W",107,171.186252771619,0.265294117647059,8.52432099666667,0.141254822333333,"Peak"
"78","S17_2015","1.North","41.7_S17","D",102,422.302904564315,0.112093023255814,15.1592732633333,0.665056201666667,"Peak"
"79","S17_2015","1.North","41.7_S17","D",112,315.467980295567,0.1624,12.21071958,0.516887915,"Peak"
"80","S17_2015","1.North","41.7_S17","W",99,221.518026565465,0.175666666666667,11.29421355,0.310880102333333,"Peak"
"81","S36_2015","1.North","42.3_S36","D",102,308.949579831933,0.108181818181818,19.6912336133333,0.628864256333333,"Peak"
"82","S36_2015","1.North","42.3_S36","D",93,246.095076400679,0.173235294117647,7.13189534533333,0.0935007846666667,"Peak"
"83","S36_2015","1.North","42.3_S36","W",87,277.048710601719,0.166190476190476,10.49844882,0.613404979,"Peak"
"84","S36_2015","1.North","42.3_S36","D",90,244.409937888199,0.195151515151515,4.02857572733333,0.0484251743333333,"Peak"
"85","S36_2015","1.North","42.3_S36","W",113,356.666666666667,0.114,15.63112018,0.551944654,"Peak"
"86","S36_2015","1.North","42.3_S36","W",99,229.157024793388,0.195161290322581,13.73901354,0.440233164666667,"Peak"
"87","S36_2015","1.North","42.3_S36","D",88,191.946472019465,0.241764705882353,15.36090535,0.579626867333333,"Peak"
"88","S36_2015","1.North","42.3_S36","W",107,271.123595505618,0.178,13.0250609933333,0.640560287333333,"Peak"
"89","S36_2015","1.North","42.3_S36","D",111,227.760416666667,0.147692307692308,12.6843456366667,0.551217934666667,"Peak"
"90","S36_2015","1.North","42.3_S36","D",89,201.398305084746,0.214545454545455,12.2532962233333,0.427642053666667,"Peak"
"91","S36_2015","1.North","42.3_S36","W",104,313.696275071633,0.124642857142857,17.8187280166667,0.513788554,"Peak"
"92","S36_2015","1.North","42.3_S36","D",99,313.208955223881,0.1608,12.28246721,0.433263898333333,"Peak"
"93","S36_2015","1.North","42.3_S36","W",102,302.428940568475,0.1548,12.2298129733333,0.454277590666667,"Peak"
"94","S36_2015","1.North","42.3_S36","W",108,270.434782608696,0.220416666666667,10.5427271333333,0.351898725333333,"Peak"
"95","S36_2015","1.North","42.3_S36","D",92,230.023094688222,0.188260869565217,13.25089182,0.743508015333333,"Peak"
"96","S36_2015","1.North","42.3_S36","D",93,234.661190965092,0.270555555555556,14.7588750366667,0.522153553333333,"Peak"
"97","S36_2015","1.North","42.3_S36","W",104,269.851973684211,0.148292682926829,11.44606513,0.298554123666667,"Peak"
"98","S36_2015","1.North","42.3_S36","W",114,285.322966507177,0.177872340425532,16.3864961566667,0.810659892666667,"Peak"
"99","S36_2015","1.North","42.3_S36","D",89,202.064156206416,0.2240625,9.46054044266667,0.373529409,"Peak"
"100","S36_2015","1.North","42.3_S36","W",111,415.746835443038,0.158,12.4207997133333,0.638465459,"Peak"
"101","S36_2015","1.North","42.3_S36","D",92,264.823529411765,0.147826086956522,17.1310123,0.559715294333333,"Peak"
"102","S36_2015","1.North","42.3_S36","D",82,213.333333333333,0.193333333333333,11.9677281466667,0.279025587333333,"Peak"
"103","S36_2015","1.North","42.3_S36","W",107,279.515151515152,0.132,12.22644097,0.559113568333333,"Peak"
"104","S36_2015","1.North","42.3_S36","D",110,230.481099656357,0.171176470588235,13.2349107633333,0.538460269666667,"Peak"
"105","S36_2015","1.North","42.3_S36","D",109,220.711743772242,0.234166666666667,11.26976063,0.231404421333333,"Peak"
"106","S36_2015","1.North","42.3_S36","W",93,266.909492273731,0.161785714285714,13.7582980866667,0.362387752666667,"Peak"
